"Name","State","Notes","User","Tags","Created","Runtime","Sweep","ID","Group","Job Type","Updated","End Time","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","EC2_Hostname","EC2_Instance_ID","EC2_Rsync","EC2_SSH","EC2_SSH_Tmux","S3_Link","S3_Path","Team_Id","aug_geom_reflect","aug_geom_scale_max","aug_geom_scale_min","aug_geom_tilt_max_deg","aug_geom_wiggle_max_ratio","aug_input_crop_size","batch_size","batch_size_validation","dataset","dataset_root","log_dir","loss_weight_depth","loss_weight_semseg","lr_scheduler","lr_scheduler_power","model_encoder_name","model_name","name","num_epochs","num_steps_visualization_first","num_steps_visualization_interval","observe_train_ids","observe_valid_ids","optimizer","optimizer_lr","optimizer_momentum","optimizer_weight_decay","prepare_submission","resume","visualize_img_grid_width","visualize_num_samples_in_batch","workers","workers_validation","epoch","loss_train/depth","loss_train/semseg","loss_train/total","loss_val/depth","loss_val/semseg","loss_val/total","metrics_summary/depth","metrics_summary/multitask","metrics_summary/semseg","metrics_task_depth/delta1","metrics_task_depth/delta2","metrics_task_depth/delta3","metrics_task_depth/inv_mae","metrics_task_depth/inv_rmse","metrics_task_depth/log_mae","metrics_task_depth/log_rmse","metrics_task_depth/mae","metrics_task_depth/rel","metrics_task_depth/rel_squared","metrics_task_depth/rmse","metrics_task_depth/si_log_rmse","metrics_task_semseg/bicycle","metrics_task_semseg/building","metrics_task_semseg/bus","metrics_task_semseg/car","metrics_task_semseg/fence","metrics_task_semseg/mean_iou","metrics_task_semseg/motorcycle","metrics_task_semseg/person","metrics_task_semseg/pole","metrics_task_semseg/rider","metrics_task_semseg/road","metrics_task_semseg/sidewalk","metrics_task_semseg/sky","metrics_task_semseg/terrain","metrics_task_semseg/traffic_light","metrics_task_semseg/traffic_sign","metrics_task_semseg/train","metrics_task_semseg/truck","metrics_task_semseg/vegetation","metrics_task_semseg/wall","trainer/LR","trainer/global_step"
"T19_0512-1512_task4_branched_se_dec_berhu_testaug_cc4c5","failed","-","nargenziano","","2022-05-12T15:12:34.000Z","54","","3ehbun7q","","","2022-05-12T15:13:28.000Z","2022-05-12T15:13:28.000Z","ip-172-31-32-19","","","https://gitlab.ethz.ch/dlad21/exercise2/tree/e155c18b092cb5ac62f1fb7354d88bab5b169b7e","1","Tesla K80","ec2-18-191-16-167.us-east-2.compute.amazonaws.com","i-0f44a9bdbf78f009c","rsync -av -e 'ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem' . --exclude 'wandb/' --exclude 'doc/' ubuntu@ec2-18-191-16-167.us-east-2.compute.amazonaws.com:~/code/","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-191-16-167.us-east-2.compute.amazonaws.com","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-191-16-167.us-east-2.compute.amazonaws.com -t tmux attach-session -t dlad","https://s3.console.aws.amazon.com/s3/buckets/dlad22-team19-ex2?region=us-east-2&prefix=T19_0512-1512_task4_branched_se_dec_berhu_testaug_cc4c5/","s3://dlad22-team19-ex2/T19_0512-1512_task4_branched_se_dec_berhu_testaug_cc4c5/","19","false","1","1","0","0","256","4","8","miniscapes","/home/ubuntu/miniscapes","/home/ubuntu/results","0.5","0.5","poly","0.9","resnet50","deeplab_branched_se","task4_branched_se_dec_berhu_testaug","16","100","1000","[0,100]","[0,100]","adam","0.0001","0.9","0.0001","false","s3://dlad22-team19-ex2/T19_0510-0345_task4_branched_se_dec_berhu_9c208/last.ckpt","8","8","16","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T19_0512-1504_task4_branched_se_dec_berhu_testaug_cbaa2","failed","-","nargenziano","","2022-05-12T15:04:49.000Z","50","","7jpxvyed","","","2022-05-12T15:05:39.000Z","2022-05-12T15:05:39.000Z","ip-172-31-32-19","","","https://gitlab.ethz.ch/dlad21/exercise2/tree/e155c18b092cb5ac62f1fb7354d88bab5b169b7e","1","Tesla K80","ec2-18-191-16-167.us-east-2.compute.amazonaws.com","i-0f44a9bdbf78f009c","rsync -av -e 'ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem' . --exclude 'wandb/' --exclude 'doc/' ubuntu@ec2-18-191-16-167.us-east-2.compute.amazonaws.com:~/code/","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-191-16-167.us-east-2.compute.amazonaws.com","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-191-16-167.us-east-2.compute.amazonaws.com -t tmux attach-session -t dlad","https://s3.console.aws.amazon.com/s3/buckets/dlad22-team19-ex2?region=us-east-2&prefix=T19_0512-1504_task4_branched_se_dec_berhu_testaug_cbaa2/","s3://dlad22-team19-ex2/T19_0512-1504_task4_branched_se_dec_berhu_testaug_cbaa2/","19","false","1","1","0","0","256","4","8","miniscapes","/home/ubuntu/miniscapes","/home/ubuntu/results","0.5","0.5","poly","0.9","resnet50","deeplab_branched_se","task4_branched_se_dec_berhu_testaug","16","100","1000","[0,100]","[0,100]","adam","0.0001","0.9","0.0001","false","s3://dlad22-team19-ex2/T19_0510-0345_task4_branched_se_dec_berhu_9c208/last.ckpt","8","8","16","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T19_0512-1455_task4_branched_se_dec_berhu_testaug_426ad","failed","-","nargenziano","","2022-05-12T14:55:25.000Z","46","","3rkx2hw4","","","2022-05-12T14:56:11.000Z","2022-05-12T14:56:11.000Z","ip-172-31-32-19","","","https://gitlab.ethz.ch/dlad21/exercise2/tree/e155c18b092cb5ac62f1fb7354d88bab5b169b7e","1","Tesla K80","ec2-18-191-16-167.us-east-2.compute.amazonaws.com","i-0f44a9bdbf78f009c","rsync -av -e 'ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem' . --exclude 'wandb/' --exclude 'doc/' ubuntu@ec2-18-191-16-167.us-east-2.compute.amazonaws.com:~/code/","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-191-16-167.us-east-2.compute.amazonaws.com","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-191-16-167.us-east-2.compute.amazonaws.com -t tmux attach-session -t dlad","https://s3.console.aws.amazon.com/s3/buckets/dlad22-team19-ex2?region=us-east-2&prefix=T19_0512-1455_task4_branched_se_dec_berhu_testaug_426ad/","s3://dlad22-team19-ex2/T19_0512-1455_task4_branched_se_dec_berhu_testaug_426ad/","19","false","1","1","0","0","256","4","8","miniscapes","/home/ubuntu/miniscapes","/home/ubuntu/results","0.5","0.5","poly","0.9","resnet50","deeplab_branched_se","task4_branched_se_dec_berhu_testaug","16","100","1000","[0,100]","[0,100]","adam","0.0001","0.9","0.0001","false","s3://dlad22-team19-ex2/T19_0510-0345_task4_branched_se_dec_berhu_9c208/last.ckpt","8","8","16","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T19_0512-1451_task4_branched_se_dec_berhu_testaug_8ef8b","failed","-","nargenziano","","2022-05-12T14:51:56.000Z","54","","2omff1s5","","","2022-05-12T14:52:50.000Z","2022-05-12T14:52:50.000Z","ip-172-31-32-19","","","https://gitlab.ethz.ch/dlad21/exercise2/tree/e155c18b092cb5ac62f1fb7354d88bab5b169b7e","1","Tesla K80","ec2-18-191-16-167.us-east-2.compute.amazonaws.com","i-0f44a9bdbf78f009c","rsync -av -e 'ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem' . --exclude 'wandb/' --exclude 'doc/' ubuntu@ec2-18-191-16-167.us-east-2.compute.amazonaws.com:~/code/","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-191-16-167.us-east-2.compute.amazonaws.com","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-191-16-167.us-east-2.compute.amazonaws.com -t tmux attach-session -t dlad","https://s3.console.aws.amazon.com/s3/buckets/dlad22-team19-ex2?region=us-east-2&prefix=T19_0512-1451_task4_branched_se_dec_berhu_testaug_8ef8b/","s3://dlad22-team19-ex2/T19_0512-1451_task4_branched_se_dec_berhu_testaug_8ef8b/","19","false","1","1","0","0","256","4","8","miniscapes","/home/ubuntu/miniscapes","/home/ubuntu/results","0.5","0.5","poly","0.9","resnet50","deeplab_branched_se","task4_branched_se_dec_berhu_testaug","16","100","1000","[0,100]","[0,100]","adam","0.0001","0.9","0.0001","false","s3://dlad22-team19-ex2/T19_0510-0345_task4_branched_se_dec_berhu_9c208/last.ckpt","8","8","16","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T19_0512-1449_task4_branched_se_dec_berhu_testaug_97462","failed","-","nargenziano","","2022-05-12T14:49:55.000Z","62","","1glfphn1","","","2022-05-12T14:50:57.000Z","2022-05-12T14:50:57.000Z","ip-172-31-32-19","","","https://gitlab.ethz.ch/dlad21/exercise2/tree/e155c18b092cb5ac62f1fb7354d88bab5b169b7e","1","Tesla K80","ec2-18-191-16-167.us-east-2.compute.amazonaws.com","i-0f44a9bdbf78f009c","rsync -av -e 'ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem' . --exclude 'wandb/' --exclude 'doc/' ubuntu@ec2-18-191-16-167.us-east-2.compute.amazonaws.com:~/code/","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-191-16-167.us-east-2.compute.amazonaws.com","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-191-16-167.us-east-2.compute.amazonaws.com -t tmux attach-session -t dlad","https://s3.console.aws.amazon.com/s3/buckets/dlad22-team19-ex2?region=us-east-2&prefix=T19_0512-1449_task4_branched_se_dec_berhu_testaug_97462/","s3://dlad22-team19-ex2/T19_0512-1449_task4_branched_se_dec_berhu_testaug_97462/","19","false","1","1","0","0","256","4","8","miniscapes","/home/ubuntu/miniscapes","/home/ubuntu/results","0.5","0.5","poly","0.9","resnet50","deeplab_branched_se","task4_branched_se_dec_berhu_testaug","16","100","1000","[0,100]","[0,100]","adam","0.0001","0.9","0.0001","false","s3://dlad22-team19-ex2/T19_0510-0345_task4_branched_se_dec_berhu_9c208/last.ckpt","8","8","16","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T19_0512-1445_task4_branched_se_dec_berhu_testaug_612a7","failed","-","nargenziano","","2022-05-12T14:45:16.000Z","152","","23fo3a9h","","","2022-05-12T14:47:48.000Z","2022-05-12T14:47:48.000Z","ip-172-31-32-19","","","https://gitlab.ethz.ch/dlad21/exercise2/tree/e155c18b092cb5ac62f1fb7354d88bab5b169b7e","1","Tesla K80","ec2-18-191-16-167.us-east-2.compute.amazonaws.com","i-0f44a9bdbf78f009c","rsync -av -e 'ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem' . --exclude 'wandb/' --exclude 'doc/' ubuntu@ec2-18-191-16-167.us-east-2.compute.amazonaws.com:~/code/","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-191-16-167.us-east-2.compute.amazonaws.com","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-191-16-167.us-east-2.compute.amazonaws.com -t tmux attach-session -t dlad","https://s3.console.aws.amazon.com/s3/buckets/dlad22-team19-ex2?region=us-east-2&prefix=T19_0512-1445_task4_branched_se_dec_berhu_testaug_612a7/","s3://dlad22-team19-ex2/T19_0512-1445_task4_branched_se_dec_berhu_testaug_612a7/","19","false","1","1","0","0","256","4","8","miniscapes","/home/ubuntu/miniscapes","/home/ubuntu/results","0.5","0.5","poly","0.9","resnet50","deeplab_branched_se","task4_branched_se_dec_berhu_testaug","16","100","1000","[0,100]","[0,100]","adam","0.0001","0.9","0.0001","false","s3://dlad22-team19-ex2/T19_0510-0345_task4_branched_se_dec_berhu_9c208/last.ckpt","8","8","16","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T19_0512-1415_task4_branched_se_dec_berhu_testaug_7c6ca","failed","-","nargenziano","","2022-05-12T14:15:24.000Z","128","","7qu5jm2n","","","2022-05-12T14:17:32.000Z","2022-05-12T14:17:32.000Z","ip-172-31-7-111","","","https://gitlab.ethz.ch/dlad21/exercise2/tree/e155c18b092cb5ac62f1fb7354d88bab5b169b7e","1","Tesla K80","ec2-3-128-197-89.us-east-2.compute.amazonaws.com","i-03bd314ecba9280e7","rsync -av -e 'ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem' . --exclude 'wandb/' --exclude 'doc/' ubuntu@ec2-3-128-197-89.us-east-2.compute.amazonaws.com:~/code/","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-3-128-197-89.us-east-2.compute.amazonaws.com","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-3-128-197-89.us-east-2.compute.amazonaws.com -t tmux attach-session -t dlad","https://s3.console.aws.amazon.com/s3/buckets/dlad22-team19-ex2?region=us-east-2&prefix=T19_0512-1415_task4_branched_se_dec_berhu_testaug_7c6ca/","s3://dlad22-team19-ex2/T19_0512-1415_task4_branched_se_dec_berhu_testaug_7c6ca/","19","false","1","1","0","0","256","4","8","miniscapes","/home/ubuntu/miniscapes","/home/ubuntu/results","0.5","0.5","poly","0.9","resnet50","deeplab_branched_se","task4_branched_se_dec_berhu_testaug","16","100","1000","[0,100]","[0,100]","adam","0.0001","0.9","0.0001","false","s3://dlad22-team19-ex2/T19_0510-0345_task4_branched_se_dec_berhu_9c208/last.ckpt","8","8","16","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T19_0512-1311_task4_branched_se_dec_berhu_testaug_323ef","finished","-","nargenziano","","2022-05-12T13:11:12.000Z","847","","ga3cyz1j","","","2022-05-12T13:25:19.000Z","2022-05-12T13:25:19.000Z","ip-172-31-16-114","","","https://gitlab.ethz.ch/dlad21/exercise2/tree/e155c18b092cb5ac62f1fb7354d88bab5b169b7e","","","ec2-18-189-14-241.us-east-2.compute.amazonaws.com","i-02b976d2a53df06c9","rsync -av -e 'ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem' . --exclude 'wandb/' --exclude 'doc/' ubuntu@ec2-18-189-14-241.us-east-2.compute.amazonaws.com:~/code/","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-189-14-241.us-east-2.compute.amazonaws.com","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-189-14-241.us-east-2.compute.amazonaws.com -t tmux attach-session -t dlad","https://s3.console.aws.amazon.com/s3/buckets/dlad22-team19-ex2?region=us-east-2&prefix=T19_0512-1311_task4_branched_se_dec_berhu_testaug_323ef/","s3://dlad22-team19-ex2/T19_0512-1311_task4_branched_se_dec_berhu_testaug_323ef/","19","false","1","1","0","0","256","4","8","miniscapes","/home/ubuntu/miniscapes","/home/ubuntu/results","0.5","0.5","poly","0.9","resnet50","deeplab_branched_se","task4_branched_se_dec_berhu_testaug","16","100","1000","[0,100]","[0,100]","adam","0.0001","0.9","0.0001","false","s3://dlad22-team19-ex2/T19_0510-0345_task4_branched_se_dec_berhu_9c208/last.ckpt","8","8","16","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T19_0512-0953_task4_branched_se_dec_berhu_testaug_d4680","finished","-","nargenziano","","2022-05-12T09:53:10.000Z","852","","54ay6qd9","","","2022-05-12T10:07:22.000Z","2022-05-12T10:07:22.000Z","ip-172-31-18-92","","","https://gitlab.ethz.ch/dlad21/exercise2/tree/e155c18b092cb5ac62f1fb7354d88bab5b169b7e","","","ec2-3-140-194-122.us-east-2.compute.amazonaws.com","i-0679a426641b000ff","rsync -av -e 'ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem' . --exclude 'wandb/' --exclude 'doc/' ubuntu@ec2-3-140-194-122.us-east-2.compute.amazonaws.com:~/code/","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-3-140-194-122.us-east-2.compute.amazonaws.com","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-3-140-194-122.us-east-2.compute.amazonaws.com -t tmux attach-session -t dlad","https://s3.console.aws.amazon.com/s3/buckets/dlad22-team19-ex2?region=us-east-2&prefix=T19_0512-0953_task4_branched_se_dec_berhu_testaug_d4680/","s3://dlad22-team19-ex2/T19_0512-0953_task4_branched_se_dec_berhu_testaug_d4680/","19","false","1","1","0","0","256","4","8","miniscapes","/home/ubuntu/miniscapes","/home/ubuntu/results","0.5","0.5","poly","0.9","resnet50","deeplab_branched_se","task4_branched_se_dec_berhu_testaug","16","100","1000","[0,100]","[0,100]","adam","0.0001","0.9","0.0001","false","s3://dlad22-team19-ex2/T19_0510-0345_task4_branched_se_dec_berhu_9c208/last.ckpt","8","8","16","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T19_0512-0936_task4_branched_se_dec_berhu_testaug_26a1d","failed","-","nargenziano","","2022-05-12T09:36:46.000Z","89","","3bjqde3y","","","2022-05-12T09:38:15.000Z","2022-05-12T09:38:15.000Z","ip-172-31-16-208","","","https://gitlab.ethz.ch/dlad21/exercise2/tree/e155c18b092cb5ac62f1fb7354d88bab5b169b7e","1","Tesla K80","ec2-3-21-233-9.us-east-2.compute.amazonaws.com","i-01e9e49750c5462f3","rsync -av -e 'ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem' . --exclude 'wandb/' --exclude 'doc/' ubuntu@ec2-3-21-233-9.us-east-2.compute.amazonaws.com:~/code/","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-3-21-233-9.us-east-2.compute.amazonaws.com","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-3-21-233-9.us-east-2.compute.amazonaws.com -t tmux attach-session -t dlad","https://s3.console.aws.amazon.com/s3/buckets/dlad22-team19-ex2?region=us-east-2&prefix=T19_0512-0936_task4_branched_se_dec_berhu_testaug_26a1d/","s3://dlad22-team19-ex2/T19_0512-0936_task4_branched_se_dec_berhu_testaug_26a1d/","19","false","1","1","0","0","256","4","8","miniscapes","/home/ubuntu/miniscapes","/home/ubuntu/results","0.5","0.5","poly","0.9","resnet50","deeplab_branched_se","task4_branched_se_dec_berhu_testaug","16","100","1000","[0,100]","[0,100]","adam","0.0001","0.9","0.0001","false","s3://dlad22-team19-ex2/T19_0509-2113_task4_branched_se_dec_berhu_c0556/last.ckpt","8","8","16","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T19_0510-0345_task4_branched_se_dec_berhu_9c208","finished","-","nargenziano","","2022-05-10T03:45:40.000Z","15979","","80hdgjso","","","2022-05-10T08:11:59.000Z","2022-05-10T08:11:59.000Z","ip-172-31-18-73","","","https://gitlab.ethz.ch/dlad21/exercise2/tree/e155c18b092cb5ac62f1fb7354d88bab5b169b7e","1","Tesla K80","ec2-18-117-97-77.us-east-2.compute.amazonaws.com","i-0efae3c5149989d60","rsync -av -e 'ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem' . --exclude 'wandb/' --exclude 'doc/' ubuntu@ec2-18-117-97-77.us-east-2.compute.amazonaws.com:~/code/","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-117-97-77.us-east-2.compute.amazonaws.com","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-117-97-77.us-east-2.compute.amazonaws.com -t tmux attach-session -t dlad","https://s3.console.aws.amazon.com/s3/buckets/dlad22-team19-ex2?region=us-east-2&prefix=T19_0510-0345_task4_branched_se_dec_berhu_9c208/","s3://dlad22-team19-ex2/T19_0510-0345_task4_branched_se_dec_berhu_9c208/","19","false","1","1","0","0","256","4","8","miniscapes","/home/ubuntu/miniscapes","/home/ubuntu/results","0.5","0.5","poly","0.9","resnet50","deeplab_branched_se","task4_branched_se_dec_berhu","16","100","1000","[0,100]","[0,100]","adam","0.0001","0.9","0.0001","false","s3://dlad22-team19-ex2/T19_0509-2113_task4_branched_se_dec_berhu_c0556/last.ckpt","8","8","16","4","15","0.1837032288312912","0.12915152311325073","0.15642738342285156","0.10304633527994156","0.09655018150806428","0.19959652423858645","15.57642591574198","70.64521028387921","86.22163619962119","92.44806934768084","97.14287117335464","98.66919621247357","0.0045415544599668135","0.00920496631423122","0.07836654152107911","0.15837423188029745","2.8147997000447367","0.08923633468135768","0.08328980790246396","7.93601497928359","15.57642591574198","72.90499621053425","94.35185349894462","89.00175778764857","93.77738953590296","89.1739312811874","86.22163619962119","76.95437046407464","80.4810323787701","66.77467934311424","77.68723896772865","98.64467100651636","93.9894523009022","96.93225933472924","90.62108574871598","71.20736631272297","85.58313161754178","90.61356409524934","84.66794317102931","91.52602250697768","93.31834223051246","0.000008246924153354485","79999"
"T19_0505-1300_task4_branched_se_6_12_18_berhu_bd729","finished","-","nargenziano","","2022-05-05T13:00:14.000Z","40913","","1us5iwgi","","","2022-05-06T00:22:07.000Z","2022-05-06T00:22:07.000Z","ip-172-31-35-177","","","https://gitlab.ethz.ch/dlad21/exercise2/tree/e155c18b092cb5ac62f1fb7354d88bab5b169b7e","1","Tesla K80","ec2-3-134-109-208.us-east-2.compute.amazonaws.com","i-0ae089b4d71fcecde","rsync -av -e 'ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem' . --exclude 'wandb/' --exclude 'doc/' ubuntu@ec2-3-134-109-208.us-east-2.compute.amazonaws.com:~/code/","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-3-134-109-208.us-east-2.compute.amazonaws.com","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-3-134-109-208.us-east-2.compute.amazonaws.com -t tmux attach-session -t dlad","https://s3.console.aws.amazon.com/s3/buckets/dlad22-team19-ex2?region=us-east-2&prefix=T19_0505-1300_task4_branched_se_6_12_18_berhu_bd729/","s3://dlad22-team19-ex2/T19_0505-1300_task4_branched_se_6_12_18_berhu_bd729/","19","false","1","1","0","0","256","4","8","miniscapes","/home/ubuntu/miniscapes","/home/ubuntu/results","0.5","0.5","poly","0.9","resnet50","deeplab_branched_se","task4_branched_se_6_12_18_berhu","16","100","1000","[0,100]","[0,100]","adam","0.0001","0.9","0.0001","false","s3://dlad22-team19-ex2/T19_0505-0109_task4_branched_se_6_12_18_berhu_f801c/last.ckpt","8","8","16","4","15","0.24712029099464417","0.14024105668067932","0.19368067383766177","0.1036958023905754","0.09750965982675552","0.20120546221733093","15.686461053168518","70.4216286203447","86.10808967351322","92.38091860214888","97.16264870675634","98.69550888839676","0.004875984135266272","0.009600481843656142","0.08056815065500009","0.15843248016699146","2.8326400331505712","0.08886094260546483","0.07698255145232773","7.967241977414071","15.686461053168518","72.85156063978916","94.26875591371424","88.85013139227647","93.6404529780527","88.17655158458184","86.10808967351322","77.05836818295201","80.23897463736708","66.38882450484559","77.68431007527698","98.62040971044148","93.921619309016","96.94295452529455","90.51859540376763","71.1311667617738","85.3608206040894","90.77534670306208","84.69540967539551","91.57146907695132","93.35798211810304","0.000008246924153354485","79999"
